Gene,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
  Rab28,9.2097,9.1727,9.2404,9.1969,8.6853,8.4896,9.2738,9.3548,9.3357,9.3092,9.8124,9.4132
  Rab29,8.8528,8.7915,8.8463,8.794,8.5317,7.9536,8.637,8.644,8.9646,9.0787,8.7171,8.4869
  Rab30,10.5474,10.6243,10.5115,10.421,10.0063,10.3391,9.5843,9.8105,10.4961,10.5999,10.788,10.8051
  Rab31,9.4173,9.1214,9.6722,9.3184,8.7496,8.459,8.955,8.8729,9.2223,9.4018,8.1678,8.5879
  Rab32,8.5834,8.2685,8.8309,8.5598,8.4175,7.8392,8.3174,8.0008,7.9649,8.2944,7.1361,8.3424
  Rab33b,9.588,9.825,9.639,9.8654,9.2402,9.2095,9.6445,9.5731,9.7971,9.8724,9.882,9.708
  Rab35,10.6296,10.4714,10.5904,10.5721,10.2274,10.2321,10.3513,10.6145,10.6228,10.7201,11.0162,10.6354
  Rab36,4.5857,4.4974,4.432,4.5823,5.1773,5.0981,3.4354,3.9506,5.223,4.6446,3.9438,4.9472
  Rab39,8.7288,8.7271,8.7773,8.8652,8.2624,8.2509,8.5661,8.6532,8.9005,8.7524,8.9509,8.1451
  Rab3a,7.6032,7.7768,7.6813,8.0458,7.008,7.3638,7.2148,7.7337,7.794,8.1595,7.8495,7.3672
  Rab3b,2.8535,3.2359,3.6773,4.1131,4.3285,5.7826,5.3021,3.374,3.3511,4.0987,3.9438,4.2824
  Rab3d,8.1241,8.1198,8.0807,8.2953,7.9545,8.08,7.2015,7.3503,7.8725,8.0824,6.7951,7.2641
  Rab3il1,9.4119,9.2916,9.7836,9.3165,8.7178,8.3377,8.8438,8.5783,8.8011,8.9209,7.9918,8.8134
  Rab40c,8.6099,8.7941,8.7183,9.147,10.3919,10.3868,11.1207,11.1762,8.989,8.9645,9.2361,8.9761
  Rab44,5.3504,4.8471,5.0149,4.2454,6.3771,7.0912,7.4802,7.4056,4.7274,4.3671,4.6802,5.2849
  Rab4a,5.9108,6.1417,6.0345,6.5258,5.849,6.2086,5.0284,4.3614,5.7028,5.8432,4.546,4.9848
  Rab6b,7.4465,7.6378,7.7352,7.9808,7.7982,7.7907,7.2015,7.3616,7.4985,7.5264,6.4262,6.9401
  Rab7b,7.2946,6.7205,7.0009,6.9316,6.8324,7.1879,7.5553,6.7262,6.5421,7.0425,5.6958,6.7677
  Rabac1,10.1228,10.2562,10.3749,10.1151,9.2241,8.9963,9.4073,9.7,10.3425,10.2456,10.1206,9.5097
  Rabgap1l,13.1867,13.377,13.2728,13.5052,12.8771,13.1202,12.9082,12.8667,13.4814,13.5652,12.6114,12.6527
  Rabggtb,10.1043,9.9945,10.0907,9.9803,10.94,11.0586,11.5129,11.4376,9.9778,10.1387,12.0815,11.7431
  Rabif,9.6473,9.715,9.5923,9.7504,9.5396,9.3415,9.967,9.9582,9.7302,9.7516,10.5202,10.1649
  Rac1,11.7204,11.5931,11.6121,11.8659,11.5014,11.2125,11.3498,11.4456,11.5365,11.6858,11.7587,11.6142
  Rac2,13.8174,13.6511,13.6255,13.7298,13.4835,13.315,13.6108,13.8019,13.69,13.8174,14.2449,13.889
  Rac3,4.8344,5.16,5.1796,5.3429,9.2781,9.4854,9.7071,9.7941,5.3924,5.1145,5.7578,4.9087
  Racgap1,9.416,9.1053,9.1663,9.2726,8.8908,8.953,8.8222,8.8492,9.1532,9.2606,9.2949,8.9784
  Rad23b,12.0874,11.8766,11.9601,11.6504,12.5334,12.4625,12.4208,12.5321,11.7098,11.8654,13.5083,13.2005
  Rad54b,6.4687,6.2775,6.0345,5.5871,6.4002,6.2805,6.5546,6.3743,5.8842,5.5783,7.5141,6.735
  Rad9a,10.3309,10.3448,10.2806,10.5642,10.2625,10.2343,10.8279,10.8656,10.615,10.4918,11.6267,10.7859
  Rae1,10.336,10.3135,10.2204,10.3539,10.8027,10.7941,11.1461,11.2603,10.4197,10.5958,12.2342,11.7706
  Raet1d,3.9653,4.3408,3.5627,4.1808,5.2804,4.8369,5.0284,5.9676,4.3966,4.4846,5.0708,5.9103
  Rag1,7.3181,7.6209,6.8502,7.6752,3.4202,3.9396,2.75,2.9672,7.5471,8.9493,6.1068,7.0681
  Rai14,6.0008,6.1884,6.0769,5.4566,6.4002,6.6226,6.2271,5.3551,6.9746,6.1041,5.2966,7.0416
  Ralgps1,9.3462,9.5263,9.3866,9.8499,8.8326,8.9083,8.8395,9.0252,9.7537,9.7647,8.4093,8.4301
  Ralgps2,14.3191,14.4569,14.3074,14.6201,13.3059,13.2632,13.3358,13.6805,14.5739,14.6478,14.0655,13.8692
  Ramp1,5.5623,4.9946,5.4613,5.7295,5.5519,5.8785,5.3512,3.8266,5.7658,5.4967,5.0211,5.4281
  Ramp2,3.7743,4.1015,4.925,3.5215,4.3285,5.0981,4.6121,3.9506,3.3511,4.5932,2.8908,4.6053
  Ramp3,2.7186,2,2,2,4.8144,4.9293,4.6903,4.1706,2,2.2856,2.3615,2.4924
  Ran,11.8622,11.5498,11.9035,11.5796,12.289,12.1645,12.9745,12.8605,11.7464,11.78,14.3006,13.7549
  Ranbp1,10.6506,10.3422,10.558,10.2063,12.2222,12.177,12.3962,12.4651,10.2518,10.4106,13.561,13.1654
  Ranbp3l,4.5464,4.4974,4.2951,4.8553,3.2271,3.5314,5.0875,4.1706,4.8872,4.427,4.0468,4.089
  Ranbp6,10.6725,10.7254,10.6765,10.6651,10.2921,10.3072,10.9099,11.0035,10.7895,10.7208,11.5261,10.9739
  Rangap1,10.9151,10.7906,10.8794,10.9407,11.5945,11.7207,12.0552,12.0305,10.7914,10.7028,12.8403,12.1145
  Rangrf,6.9247,6.5159,6.7621,6.6018,6.9929,6.9658,8.0394,7.8093,6.7948,6.9739,9.3762,8.8341
  Rap1a,11.6065,11.4912,11.691,11.624,11.1773,11.1479,11.0575,10.946,11.489,11.6114,12.0838,11.7733
  Rap1b,12.6057,12.5166,12.5864,12.7534,12.0877,11.9365,12.2272,12.0549,12.6088,12.6977,12.7037,12.3806
  Rap1gap,8.5138,8.4391,8.4587,7.6634,7.2433,7.4599,7.241,7.7163,7.9102,7.5933,6.4825,7.2332
  Rap1gds1,11.631,11.8789,11.7706,11.9115,11.3302,11.1358,11.3339,11.3559,11.9584,11.8853,12.1507,11.8805
  Rap2a,7.4518,7.5331,7.5596,7.8775,9.7339,9.7522,10.3722,10.4535,7.4985,7.7246,7.5497,7.6268
  Rap2b,9.5611,9.2627,9.3971,9.7711,12.1176,12.0643,12.4622,12.4707,9.1747,9.3132,8.6614,9.348
  Rapgef3,7.7915,7.9983,7.5965,7.995,9.1132,9.3031,9.3986,9.6322,7.9378,7.7424,6.3274,7.1694
  Rapgef4,10.9489,11.2611,10.9236,11.2351,9.2079,9.4272,8.6271,8.5589,11.0433,10.9916,8.1448,8.3058
  Rapgefl1,6.3931,6.8128,6.3774,7.7551,7.6615,7.9536,7.119,7.1834,7.7737,8.3064,7.7152,8.015
  Rapsn,3.4726,3.4555,2.5739,3.1682,4.4217,4.9293,3.6067,3.1849,3.2371,3.7688,3.0969,4.5055
  Rarg,7.0139,7.4397,7.0335,6.7541,8.8537,9.0017,8.8566,9.2072,7.2418,6.325,5.631,6.9685
  Rars,10.7301,10.4901,10.6247,10.5737,11.3399,11.4582,11.5356,11.6092,10.3741,10.5893,12.6518,12.3767
  Rasa3,13.3556,13.4977,13.3274,13.5937,12.0297,12.0795,11.9433,12.1461,13.5759,13.6477,11.148,11.2996
  Rasal3,12.4514,12.6884,12.3758,12.5877,11.634,11.693,11.7131,11.8271,12.5955,12.4737,11.9369,11.6109
  Rasd1,4.1339,3.8143,3.6773,4.2454,6.7805,7.169,7.8648,7.6899,4.2277,4.6943,4.9162,4.7864
  Rasd2,5.5623,6.1258,5.3273,6.1056,7.151,8.09,6.118,5.6394,5.94,5.7524,5.4918,5.4006
  Rasgrf2,8.5761,8.5917,8.5852,8.5178,8.3361,8.5708,8.235,8.2076,7.8772,8.0107,7.3627,7.4635
  Rasgrp1,12.4479,12.4104,12.2487,12.6671,10.7156,10.6368,10.5349,10.7359,12.6388,12.7718,11.1502,11.2949
  Rasgrp2,12.7452,13.1422,12.8205,13.2406,11.0472,10.9247,10.5857,10.6004,13.0635,12.9646,11.3765,11.1292
  Rasgrp3,12.8724,12.8068,12.7962,12.632,12.7038,12.4783,12.4393,13.0106,12.8276,12.9219,13.3097,13.154
  Rasgrp4,8.2426,8.02,8.065,8.3256,8.0156,8.08,7.5864,7.4164,8.4667,8.2741,7.5497,8.015
  Rasip1,4.8667,5.4933,5.4289,4.3073,5.9146,5.7826,5.3021,4.3614,5.1927,5.3802,4.4739,5.3726
  Rasl10a,4.2363,4.0349,3.4382,3.8051,3.8805,3.2738,3.241,3.5411,4.3966,4.9608,3.2771,3.6949
  Rasl10b,2.5696,2.2553,2.3153,2.2725,4.1218,5.1756,4.2479,3.9506,2.8283,2.7283,3.4374,4.1564
  Rassf2,13.1368,13.2112,13.0589,13.4225,12.6376,12.7475,12.4143,12.7118,13.2301,13.2562,13.1877,12.9918
  Rassf3,11.0617,11.151,11.0116,11.4189,9.8411,9.6708,9.6833,10.0512,11.1461,11.2567,9.4788,9.5926
  Rassf4,11.4611,11.4831,11.5401,11.8563,10.838,10.5448,10.0822,10.1787,11.3685,11.3958,10.0953,10.7462
  Rassf5,11.9548,11.8595,11.9009,12.0269,11.5455,11.4678,11.6538,11.8447,12.0059,12.0976,11.7525,11.5786
  Rassf6,7.1381,6.6883,6.9448,6.2855,5.6706,5.4497,3.7598,5.2137,6.6238,6.6101,4.9162,5.2849
  Rb1,11.874,12.0864,11.8998,12.0822,12.4002,12.3947,13.2049,13.1844,12.0501,12.0758,11.3108,10.8611
  Rbbp7,11.4551,11.1859,11.3679,11.239,11.767,11.6995,12.1965,12.2758,11.224,11.3755,12.8981,12.754
  Rbbp8nl,2.2158,2.2553,2.9833,3.5215,4.3285,4.9293,4.2479,3.9506,2.2557,2.9073,2.8908,3.6949
  Rbfox2,4.5464,5.2212,4.7263,4.4785,5.6706,6.3152,4.5293,4.2692,5.1927,5.0397,4.2331,5.0919
  Rbfox3,3.0907,2.2553,2.9833,2.873,4.6699,4.9293,2.4232,3.1849,2.6614,2.7283,2.6502,3.5012
  Rbl2,11.5495,11.5646,11.5594,11.6685,13.3292,13.3934,13.7217,13.8864,11.5963,11.598,10.7263,10.5858
  Rbm19,10.1394,10.1994,10.2554,10.3811,11.6771,11.9169,12.0413,12.0296,10.3816,10.3077,12.3945,12.0672
  Rbm3-ps,2.5696,2,2,2.5016,2,3.9396,3.241,6.8268,3.1133,3.46,2,3.2773
  Rbm44,5.1551,4.8078,5.9686,5.2514,5.1228,5.8314,5.8715,5.3993,4.6404,4.8337,6.464,6.3878
  Rbms3,5.373,5.5659,4.8778,5.429,6.4453,6.9875,6.9542,6.4602,6.2356,5.3802,4.803,5.9864
  Rbp2,2,2,2,2,4.0062,3.2738,4.9025,4.2692,2,2,2,2
  Rbpjl,6.4999,6.731,6.5825,7.2161,6.3536,7.0912,6.4684,6.561,7.0184,7.3975,6.464,6.3451
  Rbpms,7.7004,7.8317,7.4266,7.9028,7.5421,7.6484,7.1745,6.9208,7.8581,7.7716,7.6348,7.3018
  Rbpsuh-rs3,5.0181,2,4.2951,3.6224,6.5929,6.3821,5.6543,6.9508,2.6614,2,2.8908,6.3451
  Rbx1-ps,5.6391,5.1909,5.8756,5.0847,6.2557,6.1329,6.713,7.5693,6.0111,6.0288,6.9887,6.9111
  Rcan3,8.1107,8.1397,8.1518,8.4266,7.915,7.8745,7.6067,7.4692,8.2921,8.2984,7.6995,7.6504
  Rcc1,9.2515,8.9848,9.3803,8.9452,9.783,9.7835,10.1872,10.2498,8.9005,8.9104,10.9521,10.7407
  Rce1,8.9004,8.7915,8.7869,8.7048,8.9663,9.1579,9.6445,9.4861,8.9511,8.9696,10.6989,10.0062
  Rcl1,9.1795,9.0001,9.0726,9.0843,10.4442,10.7409,10.7154,10.6075,8.9191,9.048,11.5025,11.2377
  Rcn1,8.4081,8.0624,8.229,7.857,9.0957,9.3498,9.2482,9.2349,7.9559,8.2243,10.4432,10.2704
  Rcn3,7.5887,7.6038,7.8679,7.208,6.9622,7.0299,6,6.8745,7.4157,7.4198,5.5631,6.7128
  Rcor2,5.7981,5.5421,5.5542,6.3457,6.5522,6.4461,6.7682,6.6182,5.94,6.2103,7.4869,7.4635
  Rdh10,8.3635,8.4898,8.4262,8.4056,7.915,7.6619,8.3896,8.3885,8.6505,8.5245,9.1664,8.554
  Rdh11,9.4813,9.3389,9.6302,9.5853,9.3059,9.3788,9.6122,9.6733,9.5906,9.8006,10.6342,10.3499
  Rdh12,10.407,10.5695,10.3917,10.5994,9.4539,9.6093,8.998,9.0669,10.5963,10.749,9.1228,9.0533
  Rdh5,7.4031,7.3259,7.3423,7.5528,6.8987,6.8758,7.4009,7.3947,7.2855,7.5195,7.0519,7.0055
  Rdx,11.5936,11.5779,11.5849,11.5455,11.8438,11.9531,12.1436,12.2196,11.6124,11.8148,13.2528,12.7506
  Recql4,7.3181,7.1561,6.8502,6.8816,7.342,7.2785,7.4802,7.6809,6.5893,6.6856,8.6409,8.1115
  Recql5,11.1402,11.2971,11.1226,11.3789,10.7587,10.7583,11.2827,11.4865,11.3702,11.2312,11.4423,11.1726
  Reep4,8.9388,8.8843,8.6913,9.0141,8.5473,8.5636,8.8222,8.8047,8.9051,8.9261,9.4626,8.8264
  Reep5,11.1335,11.0439,11.3052,11.172,10.2063,9.6023,10.2139,10.2513,11.1662,11.1573,9.7451,10.0187
  Rell1,8.0239,7.9939,7.9212,8.6159,9.1781,8.8205,9.0947,9.0635,8.1056,7.9405,6.8951,6.9685
  Rell2,5.7813,5.9917,5.6695,6.2065,7.4343,7.4285,7.9388,8.2138,5.903,5.9492,8.2457,7.9405
  Rem1,3.7046,3.965,3.7835,3.8051,4.3285,4.7381,3.241,2.9672,4.8489,4.3045,3.8329,4.9087
  Renbp,8.5163,8.2936,8.5592,8.7019,8.5212,8.1774,8.2988,8.1951,8.454,8.5651,8.0488,8.5571
  Repin1,8.1539,8.0914,8.0222,8.1167,9.2079,9.2323,9.8027,10.0373,8.0893,8.3104,9.8197,9.5113
  Reps2,6.0296,6.0434,6.1971,6.6141,6.2042,6.4461,5.8715,5.3993,5.8064,6.2273,4.8607,5.723
  Rer1,10.9074,10.7215,10.8711,10.633,10.6865,10.4699,11.1889,11.287,10.8712,10.8875,12.0762,11.5118
  Ret,4.3319,4.4471,4.6157,4.3073,4.744,5.0162,3.8981,4.8174,4.3425,5.22,3.0969,4.2824
  Retnlg,6.8378,5.9011,5.7238,4.4785,7.023,7.5788,6.9221,5.4838,3.7341,4.6446,4.1429,5.4006
  Retreg1,11.4321,11.4646,11.4412,11.6149,10.5409,10.466,10.7001,11.0213,11.5897,11.67,10.8355,10.3245
  Retreg2,10.3489,10.3762,10.3535,10.545,9.7361,9.6058,10.0785,10.2648,10.5084,10.4217,10.9784,10.3418
  Retreg3,11.5203,11.5606,11.6336,11.7826,11.2458,11.0509,11.5014,11.5461,11.7926,11.744,11.8199,11.3368
  Rex2,3.8408,3.6461,4.4959,3.6224,2,2,3.4354,4.0648,4.103,4.5932,4.6802,2
  Rexo2,10.0839,9.707,9.872,9.3278,10.6629,10.4289,10.6348,10.9035,9.3868,9.5045,11.4394,11.1219
  Rfc1,12.2165,12.1561,12.0854,12.2573,11.5461,11.5692,11.5169,11.692,12.1906,12.2824,12.2539,12.2324
  Rfc2,11.4755,11.4535,11.4346,11.6014,11.1028,11.0458,11.4154,11.5062,11.5548,11.6041,11.9046,11.4308
  Rfc3,9.1568,8.9536,9.1037,8.8729,8.8112,8.7462,9.4102,9.4071,9.1235,9.088,10.3418,9.7094
  Rfc4,8.3349,7.7196,8.1518,8.1296,7.7541,7.3965,8.486,8.1112,7.804,8.3262,9.5062,9.1265
  Rfk,10.3054,10.2994,10.3153,10.4263,9.7429,9.5155,9.7024,10.046,10.3321,10.4152,10.2784,9.891
  Rfpl4,2.4036,2.4722,2.3153,2.873,4.3285,5.2492,2.75,2.9672,2.6614,2.2856,3.2771,2.4924
  Rftn2,8.9633,8.9648,8.9611,9.0621,7.993,8.482,8.235,8.7331,9.1997,8.9921,8.2128,7.9405
  Rfwd3,11.0393,10.9156,10.9749,10.8891,10.4429,10.409,10.8483,10.9627,10.9084,10.9145,11.7667,11.1454
  Rfx1,10.164,10.5156,10.2519,10.7081,9.6735,9.9581,9.6568,9.7837,10.7308,10.5494,9.9533,9.5572
  Rfx2,6.5702,6.5874,6.3604,6.7429,5.9463,6.1329,6.2787,6.1074,6.7642,6.7806,5.3779,5.5831
  Rfx3,10.0649,10.3021,10.134,10.5776,9.8537,10.1115,9.8986,9.6978,10.6313,10.5333,9.7641,9.807
  Rgcc,6.3366,6.4278,6.0129,4.6792,7.3773,7.7278,8.0469,7.889,5.2526,4.7422,5.2966,5.0214
  Rgl1,11.0652,11.0172,11.228,11.3717,11.5926,11.2398,11.8987,11.8149,10.9654,11.2448,9.8432,10.6603
  Rgl2,10.9756,11.2716,11.0006,11.2627,10.7052,10.7005,11.1339,11.3933,11.4343,11.3158,11.4209,10.883
  Rgmb,6.9625,7.0421,7.0119,6.5516,6.4673,6.8286,6.1736,6.3519,6.0454,5.8432,6.1304,5.9297
  Rgs1,8.1141,9.3747,9.9609,8.4947,8.2305,8.6679,8.8179,7.8577,7.814,7.9302,8.6409,8.1158
  Rgs10,9.4721,9.0218,9.3971,8.9622,8.8867,8.8796,8.1544,8.2323,9.0324,8.9921,8.4474,8.7274
  Rgs12,7.943,7.7717,7.7549,7.7717,9.69,9.637,10.3407,10.4808,7.7737,7.7658,6.6876,7.1776
  Rgs13,7.8082,6.8128,7.6395,6.6504,6.8987,6.0935,6.2787,6.1338,7.1264,7.0989,8.0047,7.1281
  Rgs14,10.7086,10.7254,10.6687,10.9352,9.5957,9.4192,9.5214,9.8882,10.9497,10.8619,10.5815,10.1454
  Rgs18,8.4984,8.2829,8.5667,8.3625,10.101,9.8994,10.7363,10.7487,8.3618,8.3727,8.5386,8.194
  Rgs19,11.5254,11.4334,11.4203,11.5555,10.9547,10.9134,11.2197,11.3629,11.5179,11.5721,11.9385,11.6844
  Rgs2,10.4455,10.095,10.5995,10.6488,9.8745,9.8705,10.285,9.9489,10.6723,10.9256,11.001,10.6639
  Rgs21,2.977,2.8274,3.1514,3.1682,5.2804,5.4497,3.6067,3.9506,3.4568,2.9073,3.8329,2.8589
  Rgs3,10.4746,10.5599,10.4624,10.4166,10.4359,10.572,10.3162,10.2316,10.3112,9.8751,9.3105,9.7386
  Rhag,7.6127,7.3939,6.9217,7.1835,6.7449,7.2248,6.7861,6.7605,6.4555,7.071,6.3875,6.9111
  Rhbdf1,9.2206,9.3441,9.022,8.6067,8.704,9.0488,8.1544,8.6255,8.5103,8.2158,8.5118,8.8672
  Rhbdf2,10.853,11.0231,10.9156,11.3902,11.8048,11.863,12.0877,12.2192,11.0768,11.1606,9.5594,9.4286
  Rhd,7.2278,6.8996,6.5972,6.1229,5.4669,5.3192,5.1442,5.3095,5.1927,6.0093,5.4918,5.6547
  Rhobtb1,8.1734,8.2131,8.2101,8.0322,8.2561,8.4972,7.4125,7.6629,7.5884,7.7831,6.936,7.1364
  Rhobtb2,11.2204,11.1988,11.2461,11.6361,9.974,9.9772,10.0621,10.4083,11.345,11.4933,11.5526,11.078
  Rhod,2.2158,2.6607,2.5739,2.873,7.023,6.8286,7.5864,7.7076,2.8283,2.9073,2.3615,2.2671
  Rhof,11.1352,11.0877,11.0292,11.2105,10.2242,10.186,10.2882,10.6629,11.2786,11.1277,12.1343,11.1843
  Rhog,10.4915,10.3362,10.3274,10.6495,10.085,9.749,9.9109,10.1221,10.305,10.4571,9.7717,9.9094
  Rhoh,12.5572,12.7131,12.6273,12.9499,12.1332,12.2448,12.291,12.4482,12.8876,12.9731,12.5937,12.2341
  Rhoj,4.8983,4.4471,4.2215,4.7699,5.6706,6.2805,4.2479,4.3614,4.6404,4.4846,3.4374,4.9087
  Rhox4a,4.4215,4.9946,4.6157,5.2196,5.2804,6.477,3.6067,4.6808,5.3102,5.3495,4.3179,5.3147
  Rhox4b,5.0745,5.0292,5.0579,5.7958,5.3767,4.9293,4.0244,4.8811,5.3381,5.4396,5.4169,4.9472
  Rhox4c,4.186,5.7009,4.9707,5.2826,3.7427,4.9293,3.6067,3.374,5.5678,5.1506,5.1654,3.5012
  Rhox4e,3.9044,3.5539,3.8824,4.4237,4.8816,5.3192,3.4354,3.374,3.9666,2.5238,3.0969,3.5012
  Rhox4f,6.3708,6.3478,6.235,6.8508,6.4002,6.3152,6.2271,5.8767,6.308,6.4603,5.7271,5.9297
  Rhox8,9.2788,9.1214,9.2497,9.579,10.4034,10.826,9.073,9.6437,8.791,9.2709,8.0111,9.42
  Rida,8.3859,8.1941,8.4943,8.0817,7.8325,7.6619,8.3955,8.5686,8.1885,8.1595,8.2831,7.9967
  Rimkla,2.8535,2.9768,2.5739,2.5016,3.4202,4.7381,2.75,3.374,2,2.5238,2,2.2671
  Rims1,4.4644,4.5931,4.7263,5.2196,5.7446,6.2086,4.3479,4.3614,5.0648,4.6446,3.8329,3.944
  Rims2,4.0799,4.3949,4.2951,4.3073,4.2289,3.9396,2.4232,2.9672,4.3966,4.3671,2.8908,2.4924
  Rims3,9.6986,9.785,10.2192,10.0178,9.2241,8.6271,8.6808,8.554,9.479,9.1042,7.7307,8.3279
  Rin2,7.4465,7.6152,7.5521,7.7271,8.0231,7.3802,7.8392,7.6447,7.1967,7.6384,5.8173,7.153
  Rin3,12.0386,12.1828,11.9315,12.5845,10.901,10.9275,10.7374,10.8774,12.1284,12.0436,10.6363,10.706
  Ripor1,9.4891,9.9272,9.6791,10.5109,9.8474,9.7927,9.831,9.8187,9.849,9.8925,8.8476,8.8872
  Ripor2,13.8392,14.0973,13.8743,14.3305,12.3654,12.442,12.2736,12.2807,14.2116,14.147,12.4493,12.406
  Ripor3,5.9414,5.6793,4.925,5.8384,5.9774,6.2086,5.0284,5.1634,5.8651,5.9286,4.8607,6.3012
  Rit1,9.5275,9.434,9.5038,9.42,9.134,8.8562,8.9825,9.274,9.4166,9.3639,9.1316,9.3623
  Rln3,5.181,5.063,4.6157,4.5823,3.5905,4.2574,2.75,4.1706,5.2817,5.1145,3.8329,3.944
  Rmi1,10.2575,10.4404,10.2002,10.5167,9.9759,10.0966,10.1409,10.0667,10.4132,10.4652,10.5826,10.5759
  Rmnd5a,11.7461,11.7648,11.758,11.9976,11.3826,11.2711,11.706,11.7212,11.8419,11.9614,12.207,11.6708
  Rmnd5b,10.1985,10.1392,10.1723,10.2747,9.5882,9.4739,9.9251,9.9729,10.4254,10.4152,10.3594,10.2855
  Rnase1,2.5696,2.4722,2,2.5016,4.5918,6.0113,3.7598,3.5411,2.4728,2.7283,4.7429,4.3415
  Rnase12,4.5059,4.7257,5.1401,4.5823,3.0041,2.96,3.0163,3.374,4.7691,4.8773,3.8329,4.3415
  Rnase4,5.747,5.7222,6.5071,5.6601,5.1773,5.8314,5.0875,5.3095,5.6142,5.821,4.1429,5.2545
  Rnase6,11.5269,11.29,11.3207,11.1589,10.618,10.4852,11.0695,11.252,11.521,11.7775,11.1943,11.3522
  Rnasel,10.6867,10.6799,10.6068,10.6835,10.5628,10.7786,10.2803,10.4123,10.4624,10.562,8.8898,9.7122
  Rnaset2a,8.5614,8.2503,8.7481,8.3985,8.1027,7.851,8.8003,8.1046,8.7758,8.6303,8.7594,8.3206
  Rnf103,9.5976,9.7876,9.6979,9.7378,9.1748,9.0794,9.3751,9.3121,9.7355,9.8133,9.0503,8.6535
  Rnf11,9.4904,9.3914,9.5813,9.7517,9.3716,9.3074,9.8397,9.6065,9.3461,10.0897,10.4491,10.0389
  Rnf122,10.1369,10.2671,10.05,10.6178,9.3089,9.7169,9.1512,9.3322,10.261,10.4589,9.6522,9.7644
  Rnf126,9.0951,9.06,8.8402,9.044,9.7918,9.654,10.0323,10.1644,9.0388,9.1824,10.8028,10.3134
  Rnf130,11.2639,11.1081,11.2362,11.0329,10.5882,10.2046,10.4849,10.6865,11.0612,11.1628,10.8842,10.7833
  Rnf138,9.3675,9.3898,9.4444,9.5473,9.3211,9.3288,9.6833,9.5707,9.5598,9.5889,10.5773,10.1422
  Rnf141,10.6822,10.7048,10.713,10.8539,10.3775,10.2899,10.5793,10.6192,10.7562,10.8058,10.3418,10.137
  Rnf144a,11.1451,11.2729,11.0493,11.4285,10.1964,10.0225,10.5202,10.8347,11.237,11.218,8.4141,8.3675
  Rnf144b,8.0452,8.1672,8.5741,8.6159,8.2749,7.3638,7.8478,7.4164,7.7788,8.0058,6.1766,7.2487
  Rnf151,3.2942,3.1122,2.3153,3.4131,3.8805,3.9396,3.8981,3.5411,2.4728,3.6731,3.2771,4.5055
  Rnf166,9.588,9.5857,9.7231,9.6359,9.4649,9.3203,9.6297,9.6778,9.6915,9.6198,10.528,10.0221
  Rnf167,11.6801,11.6671,11.5158,12.2044,11.3869,11.3846,12.0718,12.2508,12.3437,12.4527,12.2825,11.9355
  Rnf169,11.0067,11.1396,11.0366,11.3078,13.5943,13.6596,13.9994,14.0637,11.36,11.3453,11.9402,11.3881
  Rnf17,6.229,5.2508,4.9707,5.4009,5.4669,5.3192,5.3021,5.6758,5.8064,5.7756,6.7652,7.0768
  Rnf180,5.4173,5.2799,5.5839,5.4566,5.3767,5.4497,4.9669,4.9422,5.7862,5.7047,4.4739,4.9472
  Rnf187,11.2703,11.1686,11.1582,11.0306,11.1418,10.707,11.367,11.6831,11.0969,11.2132,12.2366,11.5885
  Rnf217,4.733,5.1909,4.8778,4.8961,5.0072,5.5694,4.9025,4.1706,5.3655,4.8337,4.0468,5.2849
  Rnf223,3.7743,3.6461,3.4382,3.4131,5.0072,4.9293,4.4415,4.6808,3.4568,3.46,6.2859,5.7668
  Rnf39,5.9108,5.5421,5.362,6.1056,5.815,5.68,5.4445,6.1597,5.1927,6.325,6.3477,6.3878
  Rnf43,7.9124,7.9174,7.6675,7.6575,7.3179,7.6886,7.0759,7.2573,7.6731,7.0233,7.8847,7.7077
  Rnh1,10.848,10.7817,10.9395,10.774,10.2354,9.885,11.0704,11.0734,11.0685,11.0101,11.622,10.9681
  Robo1,4.8014,5.3083,5.0149,5.3722,5.0662,5.8785,4.3479,3.6909,5.0648,4.5399,4.3179,4.7432
  Robo2,2.977,4.1015,3.4382,2.873,5.0072,5.0981,3.8981,3.9506,4.9609,3.0666,3.5816,5.1917
  Robo3,2.4036,2.2553,2.7931,2.5016,7.2304,7.4443,8.6615,8.6486,2.6614,3.6731,2.8908,2.4924
  Robo4,4.0799,4.3408,4.7263,3.4131,4.5093,4.8369,5.2514,3.9506,4.4488,4.8773,3.0969,4.7432
  Rom1,7.2646,7.0421,7.1273,7.1917,6.3771,6.8524,6.7682,7.2085,7.2565,7.4847,6.936,6.6322
  Ror2,2.7186,2.8274,2.9833,2.873,4.744,4.3934,2.75,2.7108,2.6614,2.5238,2,3.2773
  Rorb,7.4518,7.7302,7.316,7.9713,9.4622,10.2207,8.1613,8.4317,7.882,7.4634,7.4869,7.7519
  Rp1l1,2.8535,2.4722,3.4382,2.2725,4.4217,4.9293,2.75,3.1849,2.6614,2,2,2.8589
  Rp2,11.3192,11.306,11.4979,11.3083,11.4643,11.2217,11.7317,11.7422,11.4306,11.3646,12.5268,12.2619
  Rp9,10.6314,10.3396,10.4105,10.3603,10.2609,10.2343,9.7827,10.1238,10.4663,10.669,10.5944,10.1751
